year,gender,name,count
2023,F,ANA,897
2023,F,ZOE,897
2023,F,INES,880
2023,F,VICTORIA,866
2023,F,VERA,864
2023,F,ELENA,857
2023,F,ADRIANA,828
2023,F,BLANCA,813
2023,F,CARLOTA,746
2023,F,NORA,727
2023,F,MARINA,723
2023,F,ROCIO,702
2023,F,CLARA,693
2023,F,LIA,679
2023,F,LUNA,666
2023,F,AMIRA,608
2023,F,MARTA,606
2023,F,ALICIA,583
2023,F,INDIA,553
2023,F,LEIRE,542
2023,F,CELIA,529
2023,F,LAURA,528
2023,F,ARIADNA,526
2023,F,EVA,492
2023,F,ONA,487
2023,F,GABRIELA,479
2023,F,IRENE,461
2023,F,ISABEL,445
2023,F,AFRICA,440
2023,F,ADARA,420
2023,F,ANGELA,410
2023,F,IRIS,408
2023,F,AINARA,394
2023,F,AINA,382
2023,F,LINA,378
2023,F,ANDREA,376
2023,F,MAR,376
2023,F,ALAIA,372
2023,F,JULIETA,370
2023,F,IRIA,362
2023,F,NAIA,358
2023,F,DIANA,346
2023,F,NOUR,341
2023,F,ELSA,340
2023,F,MACARENA,336
2023,F,ISABELLA,330
2023,F,CATALINA,326
2023,F,MARA,325
2023,F,AURORA,323
2023,F,VIOLETA,323
2023,F,ELIA,319
2023,F,JANA,314
2023,F,AINHOA,313
2023,F,CLOE,305
2023,F,CATALEYA,303
2023,F,LEYRE,302
2023,F,YASMIN,292
2023,F,NEREA,291
2023,F,CAYETANA,285
2023,F,ANTONELLA,282
2023,F,CAMILA,282
2023,F,FATIMA,280
2023,F,HELENA,279
2023,F,CAROLINA,275
2023,F,AROA,273
2023,F,LAYAN,273
2023,F,AYA,272
2023,F,ROMA,268
2023,M,HUGO,3126
2023,M,MATEO,3100
2023,M,MARTIN,2917
2023,M,LEO,2542
2023,M,LUCAS,2394
2023,M,MANUEL,2339
2023,M,PABLO,2224
2023,M,ALEJANDRO,2102
2023,M,ENZO,2062
2023,M,DANIEL,1957
2023,M,ALVARO,1919
2023,M,THIAGO,1560
2023,M,ADRIAN,1506
2023,M,MARIO,1505
2023,M,LIAM,1493
2023,M,DIEGO,1422
2023,M,LUCA,1394
2023,M,BRUNO,1367
2023,M,OLIVER,1331
2023,M,GONZALO,1278
2023,M,DAVID,1243
2023,M,ALEX,1223
2023,M,MARCOS,1201
2023,M,GAEL,1199
2023,M,NICOLAS,1171
2023,M,MIGUEL,1162
2023,M,IZAN,1158
2023,M,MARCO,1148
2023,M,ANTONIO,1118
2023,M,JAVIER,1105
2023,M,JUAN,1056
2023,M,GABRIEL,980
2023,M,ANGEL,924
2023,M,DYLAN,911
2023,M,CARLOS,905
2023,M,MARC,899
2023,M,RODRIGO,868
2023,M,JOSE,866
2023,M,DARIO,860
2023,M,ADAM,818
2023,M,SAMUEL,718
2023,M,NOAH,713
2023,M,JAIME,703
2023,M,JORGE,703
2023,M,FRANCISCO,657
2023,M,SANTIAGO,654
2023,M,SERGIO,647
2023,M,GUILLERMO,630
2023,M,PAU,630
2023,M,ERIC,616
2023,M,HECTOR,595
2023,M,IAN,584
2023,M,MOHAMED,582
2023,M,AARON,572
2023,M,LUIS,571
2023,M,IKER,552
2023,M,MATIAS,544
2023,M,JULEN,543
2023,M,JESUS,541
2023,M,RAFAEL,525
2023,M,AMIR,512
2023,M,BIEL,502
2023,M,ERIK,501
2023,M,VICTOR,497
2023,M,NICO,489
2023,M,PEDRO,481
2023,M,UNAI,476
2023,M,MARTI,471
2023,M,POL,466
2023,M,RUBEN,466
2023,M,SAUL,461
2023,M,NIL,458
2023,M,JOEL,451
2023,M,JAN,447
2023,M,RAYAN,439
2023,M,FERNANDO,438
2023,M,IVAN,428
2023,M,ISAAC,427
2023,M,ALAN,426
2023,M,AXEL,400
2023,M,ALONSO,394
2023,M,ALBERTO,387
2023,M,ARES,373
2023,M,RAUL,373
2023,M,FABIO,366
2023,M,ANDRES,354
2023,M,NEIZAN,354
2023,M,ANDER,353
2023,M,ASIER,346
2023,M,KAI,343
2023,M,ADAY,340
2023,M,LUKA,340
2023,M,AITOR,339
2023,M,ARNAU,336
2023,M,IGNACIO,319
2023,M,ISMAEL,319
2023,M,ELIAS,309
2023,M,MAURO,299
2023,M,TOMAS,298
2023,M,MAX,297
